id,nama,url,harga
979,Memory SDHC Nitro Strontium 32GB 95mbp/s,https://galaxycamera.id/en/memory-sdhc-nitro-strontium-32gb-95mbps.html,"Rp240.000,00"
980,Memory SDHC Nitro Strontium 16GB 95mbp/s,https://galaxycamera.id/en/memory-sdhc-nitro-strontium-16gb-95mbps.html,"Rp150.000,00"
981,Memory Micro SD Sandisk Ultra 32GB 48mb/s,https://galaxycamera.id/en/memory-micro-sd-sandisk-ultra-32gb-48mb-s.html,"Rp220.000,00"
982,Memory Micro SD Sandisk Ultra 16GB 48mb/s,https://galaxycamera.id/en/memory-micro-sd-sandisk-ultra-16gb-48mb-s.html,"Rp150.000,00"
983,Saramonic SR-XM1,https://galaxycamera.id/en/saramonic-sr-xm1.html,"Rp299.000,00"
984,DJI Ronin SC Basic - Handed Stabilizer,https://galaxycamera.id/en/dji-ronin-sc-basic.html,"Rp4.999.000,00"
985,Canon EOS 77D Body,https://galaxycamera.id/en/canon-eos-77d-body.html,"Rp12.690.000,00"
986,Canon EOS 800D Kit EF-S 18-135mm IS STM,https://galaxycamera.id/en/canon-eos-800d-kit-18-135mm.html,"Rp15.635.000,00"
987,Canon EOS 800D Body,https://galaxycamera.id/en/canon-eos-800d-body.html,"Rp10.390.000,00"
988,Sony ECM-XYST1M Stereo Microphone,https://galaxycamera.id/en/sony-ecm-xyst1m-stereo-microphone.html,"Rp1.699.000,00"
989,Saramonic Microphone SR-M3,https://galaxycamera.id/en/saramonic-microphone-sr-m3.html,"Rp660.000,00"
990,Saramonic LavMicro Lavalier Omnidirectional Microphone,https://galaxycamera.id/en/saramonic-lavalier-microphone-micro.html,"Rp700.000,00"
991,Fujifilm X-T2 Black Body + XF 35MM F1.4 R,https://galaxycamera.id/en/fujifilm-x-t2-black-body-xf-35mm-f1-4-r.html,"Rp17.499.000,00"
992,Baterai Canon LP-E17 Original,https://galaxycamera.id/en/baterai-canon-lp-e17-original.html,"Rp750.000,00"
993,Fujifilm Instax Mini 8 Grape,https://galaxycamera.id/en/fujifilm-instax-mini-8-grape.html,"Rp650.000,00"
994,Sony A6500 Kit 18-135mm f/3.5-5.6 OSS,https://galaxycamera.id/en/sony-a6500-kit-18-135mm.html,"Rp21.999.000,00"
995,Canon Mini Photo Printer Rose Gold,https://galaxycamera.id/en/canon-mini-photo-printer-rose-gold.html,"Rp1.890.000,00"
996,GoPro 3 Way Grip Arm Tripod,https://galaxycamera.id/en/gopro-3-way-grip-arm-tripod.html,"Rp959.000,00"
997,GoPro Head Strap + QuickClip,https://galaxycamera.id/en/head-strap-quickclip.html,"Rp319.000,00"
998,Fujifilm X-T100 Gold 15-45mm + XF35mm F/1.4,https://galaxycamera.id/en/fujifilm-x-t100-gold-15-45mm-xf35mm-f-1-4.html,"Rp12.999.000,00"
999,Fujifilm X-T100 Dark Silver 15-45mm + XF35mm F/1.4,https://galaxycamera.id/en/fujifilm-x-t100-dark-silver-15-45mm-xf35mm-f-1-4.html,"Rp12.999.000,00"
1000,Latour Ring Light Powerful HD-18S,https://galaxycamera.id/en/latour-led-powerful-light-hd-18s.html,"Rp1.240.000,00"
1001,Boya BY-WM6 Wireless Microphone,https://galaxycamera.id/en/microphone-wireless-boya-by-wm6.html,"Rp1.680.000,00"
1002,Boya BY-WM5 Wireless Microphone,https://galaxycamera.id/en/microphone-wireless-boya-by-wm5.html,"Rp1.100.000,00"
1003,Boya Microphone BY-VM01,https://galaxycamera.id/en/microphone-boya-by-vm01.html,"Rp245.000,00"
1004,Canon PowerShot SX540 HS,https://galaxycamera.id/en/canon-powershot-sx540-hs.html,"Rp4.799.000,00"
1005,Godox LED 260C Video Light,https://galaxycamera.id/en/godox-video-light-led-260c.html,"Rp1.342.000,00"
1006,Charger Baterai DC-E8A NP-F970,https://galaxycamera.id/en/charger-dc-e8a-np-f970.html,"Rp170.000,00"
1007,Baterai Power Range NP-F970,https://galaxycamera.id/en/baterai-power-range-np-f970.html,"Rp450.000,00"
1008,Canon EOS 6D Body,https://galaxycamera.id/en/canon-eos-6d-body.html,"Rp21.770.000,00"
1009,Lensa Canon EF 24-105mm F/3.5-5.6 IS STM,https://galaxycamera.id/en/lensa-canon-ef-24-105mm-f-3-5-5-6-is-stm.html,"Rp6.890.000,00"
1010,Lensa Canon EF 70-200mm F/4L USM,https://galaxycamera.id/en/lensa-canon-ef-70-200mm-f-4l-usm.html,"Rp20.845.000,00"
1011,Fujifilm Instax Mini 9 Smokey Purple,https://galaxycamera.id/en/fujifilm-instax-mini-9-smokey-purple.html,"Rp949.000,00"
1012,Fujifilm Instax Mini Paper Mickey - 10 Lembar,https://galaxycamera.id/en/fujifilm-instax-mini-paper-mickey.html,"Rp99.000,00"
1013,Fujifilm X-T30 Kit XF 18-55mm Silver,https://galaxycamera.id/en/fujifilm-x-t30-kit-18-55mm-silver.html,"Rp18.999.000,00"
1014,Godox LED 64 Video Light,https://galaxycamera.id/en/godox-led-video-light-led64.html,"Rp427.500,00"
1015,Baterai Charger Kingma Canon LP-E17,https://galaxycamera.id/en/baterai-kingma-lp-e17.html,"Rp420.000,00"
1016,Baterai Charger Kingma Sony FW50,https://galaxycamera.id/en/baterai-kingma-fw50.html,"Rp430.000,00"
1017,DJI Osmo Mobile 2,https://galaxycamera.id/en/dji-osmo-mobile-2.html,"Rp2.200.000,00"
1018,Memory SDHC TOSHIBA 32GB 100MB/s,https://galaxycamera.id/en/memory-sdhc-toshiba-32gb-100mbps.html,"Rp165.000,00"
1019,Memory SDHC TOSHIBA 16GB 100MB/s,https://galaxycamera.id/en/memory-sdhc-toshiba-16gb-100mbps.html,"Rp100.000,00"
1020,Memory SDHC TOSHIBA 32GB 90MB/s,https://galaxycamera.id/en/memory-sdhc-toshiba-32gb-90mbps.html,"Rp160.000,00"
1021,Memory SDHC TOSHIBA 16GB 90MB/s,https://galaxycamera.id/en/memory-sdhc-toshiba-16gb-90mbps.html,"Rp100.000,00"
1022,Memory Micro SD Sandisk Ultra 16GB 98mb/s,https://galaxycamera.id/en/memory-micro-sd-sandisk-ultra-16gb-98mbps.html,"Rp150.000,00"
1023,Memory Micro SD Sandisk Extreme 32GB 100mb/s,https://galaxycamera.id/en/memory-micro-sd-sandisk-extreme-32gb-100mbps.html,"Rp230.000,00"
1024,Viltrox VL-600B Bi-Color LED Ring Light,https://galaxycamera.id/en/ring-light-viltrox-vl-600b.html,"Rp1.500.000,00"
1025,Leather Case Sony A6000/A6300 Brown,https://galaxycamera.id/en/leather-case-sony-a6000-a6300-brown.html,"Rp175.000,00"
1026,Leather Case Sony A5000/A5100 Brown,https://galaxycamera.id/en/leather-case-sony-a5000-5100-brown.html,"Rp175.000,00"
1027,Leather Case Fujifilm XT20/XT10 Coffee,https://galaxycamera.id/en/leather-case-fujifilm-xt20-xt10-coffee.html,"Rp200.000,00"
1028,Leather Case Fujifilm XA2/XA3/XA10 Brown,https://galaxycamera.id/en/leather-case-fujifilm-xa2-xa3-xa10-brown.html,"Rp175.000,00"
1029,Leather Case Canon Eos M10 Coffee,https://galaxycamera.id/en/leather-case-canon-eos-m10-coffee.html,"Rp175.000,00"
1030,Leather Case Canon Eos M10 Brown,https://galaxycamera.id/en/leather-case-canon-eos-m10-brown.html,"Rp175.000,00"
1031,Highlights Mini Tripod,https://galaxycamera.id/en/highlights-mini-tripod.html,"Rp850.000,00"
1032,Baterai Wasabi Power KIT-BTR-FW50,https://galaxycamera.id/en/baterai-wasabi-power-kit-btr-fw50.html,"Rp600.000,00"
1033,Tas Camera EGIF EG-110 Grey,https://galaxycamera.id/en/tas-camera-egif-eg-110-grey.html,"Rp125.000,00"
1034,Tas Camera EGIF EG-110 Blue,https://galaxycamera.id/en/tas-camera-egif-eg-110-blue.html,"Rp125.000,00"
1035,Zhiyun-tech Weebill Lab Creator Package,https://galaxycamera.id/en/zhiyun-tech-weebill-lab-creator-package.html,"Rp6.440.000,00"
1036,DJI Osmo Pocket Expansion Kit,https://galaxycamera.id/en/dji-osmo-pocket-expansion-kit.html,"Rp1.600.000,00"
1037,Tas Camera SDV MR-502C Grey,https://galaxycamera.id/en/tas-camera-sdv-mr-502c-grey.html,"Rp220.000,00"
1038,Tas Camera SDV MR-502C Blue,https://galaxycamera.id/en/tas-camera-sdv-mr-502c-blue.html,"Rp220.000,00"
1039,Fujifilm X-T20 Body Silver Argent,https://galaxycamera.id/en/fujifilm-x-t20-silver-argent-body.html,"Rp12.999.000,00"
1040,Fujifilm X-T20 Body Black Noir,https://galaxycamera.id/en/fujifilm-x-t20-black-noir-body.html,"Rp12.999.000,00"
1041,Lensa Meike 35mm F1.4 EFM-Mount For Canon,https://galaxycamera.id/en/lensa-meike-35mm-f140efm-mount0for-canon.html,"Rp1.650.000,00"
1042,Olympus OM-D E-M10 Mark III Kit 14-42 EZ Black,https://galaxycamera.id/en/olympus-omd-e-m10-mark-iii-kit-14-42-ez-black.html,"Rp12.499.000,00"
1043,GoPro HERO 2018,https://galaxycamera.id/en/gopro-hero.html,"Rp3.399.000,00"
1044,DJI Spark Fly More Combo Bundling Extreme SDXC 64GB,https://galaxycamera.id/en/dji-spark-fly-more-combo-bundling-extra-memory.html,"Rp8.999.000,00"
1045,Fujifilm X-T2 Body,https://galaxycamera.id/en/fujifilm-x-t2-body.html,"Rp16.499.000,00"
1046,Nikon Coolpix P900,https://galaxycamera.id/en/nikon-p900.html,"Rp7.399.000,00"
1047,Nikon B700,https://galaxycamera.id/en/nikon-b700.html,"Rp5.799.000,00"
1048,DJI Spark Controller Combo,https://galaxycamera.id/en/dji-spark-controller-combo-bundling-extra-battery.html,"Rp6.299.000,00"
1049,DJI Spark Fly More Combo Bundling Extra Battery,https://galaxycamera.id/en/dji-spark-fly-more-combo-bundling-extra-battery.html,"Rp9.299.000,00"
1050,GoPro HERO7 White,https://galaxycamera.id/en/gopro-hero7-white.html,"Rp2.000.000,00"
1051,GoPro HERO7 Black,https://galaxycamera.id/en/gopro-hero7-black.html,"Rp4.299.000,00"
1052,Feiyu Tech AK2000,https://galaxycamera.id/en/feiyu-tech-ak2000-gimbal-stabilizer.html,"Rp3.950.000,00"
1053,Baterai Sony NP-FW50,https://galaxycamera.id/en/batt-sony-np-fw50.html,"Rp250.000,00"
1054,Canon EOS M100 Black 15-45mm + 22mm,https://galaxycamera.id/en/canon-eos-m100-black-kit-15-45-22.html,"Rp8.095.000,00"
1055,Fujifilm X-T20 Kit XF 35mm F1.4 R Silver Argent,https://galaxycamera.id/en/fujifilm-x-t20-silver-bo-xf35mm-f1-4-r.html,"Rp16.999.000,00"
1056,Takara VIT-234 Light Weight Tripod,https://galaxycamera.id/en/tripod-takara-light-weight-vit-234.html,"Rp335.000,00"
1057,Canon EOS M100 Kit 15-45mm Pink,https://galaxycamera.id/en/canon-eos-m100-pink-kit-15-45mm.html,"Rp6.060.000,00"
1058,Fujifilm Instax Mini Paper Black Frame - 10 Lembar,https://galaxycamera.id/en/fujifilm-instax-mini-paper-black-frame.html,"Rp95.000,00"
1059,Fujifilm Instax Mini Paper Sky Blue Frame - 10 Lembar,https://galaxycamera.id/en/fujifilm-instax-mini-paper-sky-blue-frame.html,"Rp95.000,00"
1060,Fujifilm Instax Mini Paper Macaron - 10 Lembar,https://galaxycamera.id/en/fujifilm-instax-mini-paper-macaron.html,"Rp95.000,00"
1061,Meike Mount Adapter For Canon EOS M,https://galaxycamera.id/en/meike-adaptor-mount-for-canon-eos-m.html,"Rp515.000,00"
1062,Zhiyun Crane 2 3-Axis Handheld Gimbal Stabilizer,https://galaxycamera.id/en/zhiyun-crane-2.html,"Rp6.550.000,00"
1063,Fujifilm X-T100 Black BO + XF35mm F2 R WR,https://galaxycamera.id/en/fujifilm-x-t100-black-bo-xf35mm-f2-r-wr.html,"Rp10.999.000,00"
1064,Fujifilm X-T100 Gold BO + XF35mm F2 R WR,https://galaxycamera.id/en/fujifilm-x-t100-gold-bo-xf35mm-f2-r-wr.html,"Rp10.999.000,00"
1065,Tas Camera EGIF MR-20 Dark Grey,https://galaxycamera.id/en/tas-camera-egif-mr-20-dark-grey.html,"Rp125.000,00"
1066,Tas Camera EGIF MR-20 Black,https://galaxycamera.id/en/tas-camera-egif-mr-20-black.html,"Rp125.000,00"
1067,Tas Camera EGIF MR-20 Blue,https://galaxycamera.id/en/tas-camera-egif-mr-20-blue.html,"Rp125.000,00"
1068,Fujifilm X100F Silver + Instax Share SP2,https://galaxycamera.id/en/fujifilm-x100f-silver.html,"Rp17.999.000,00"
1069,Tas Camera EGIF EG-110 Black,https://galaxycamera.id/en/tas-camera-egif-eg-110.html,"Rp125.000,00"
1070,Zhiyun Smooth 4 3-Axis Handheld Smartphone,https://galaxycamera.id/en/zhiyun-smooth-4-3-axis-handheld-smartphone.html,"Rp1.149.000,00"
1071,Lensa Canon EF-S 55-250mm F/4-5.6 IS STM,https://galaxycamera.id/en/lensa-canon-ef-s-55-250mm-f-4-5-6-is-stm.html,"Rp3.780.000,00"
1072,Zhiyun Crane Plus Handheld Gimbal Stabilizer,https://galaxycamera.id/en/zhiyun-crane-plus-handheld-gimbal-stabilizer.html,"Rp4.500.000,00"
1073,Fujifilm Instax Mini 7S Pink,https://galaxycamera.id/en/fujifilm-instax-mini-7s-pink.html,"Rp649.000,00"
1074,Fujifilm Instax Mini 7S Blue,https://galaxycamera.id/en/fujifilm-instax-mini-7s-blue.html,"Rp649.000,00"
1075,Canon PowerShot G5 X,https://galaxycamera.id/en/canon-powershot-g5x.html,"Rp9.105.000,00"
1076,Fujifilm Instax Square Paper - 20 Lembar,https://galaxycamera.id/en/fujifilm-instax-square-paper-20-lembar.html,"Rp230.000,00"
1077,Kabel Data Nikon,https://galaxycamera.id/en/kabel-data-nikon.html,"Rp80.000,00"
1078,Kabel Data Canon,https://galaxycamera.id/en/kabel-data-canon.html,"Rp80.000,00"
1079,Viltrox Mount Adapter EF-EOS M,https://galaxycamera.id/en/adapter-viltrox-eos-m-to-canon-lens.html,"Rp600.000,00"
1080,Leather Case Canon Eos M10 Black,https://galaxycamera.id/en/leather-case-canon-eos-m10-black.html,"Rp175.000,00"
1081,Leather Case Fujifilm XT20/XT10 Black,https://galaxycamera.id/en/leather-case-fujifilm-xt20-xt10-black.html,"Rp200.000,00"
1082,Leather Case Sony A5000/A5100 Black,https://galaxycamera.id/en/leather-case-sony-a5000-5100-black.html,"Rp175.000,00"
1083,Leather Case Fujifilm XA2/XA3/XA10 Black,https://galaxycamera.id/en/leather-case-fujifilm-xa2-xa3-xa10-black.html,"Rp175.000,00"
1084,Tas Camera VX-1 For DSLR EOS,https://galaxycamera.id/en/tas-camera-vx-1-for-dslr-eos.html,"Rp75.000,00"
1085,Tas Camera VX-1 For DSLR Nikon,https://galaxycamera.id/en/tas-camera-vx-1-for-dslr-nikon.html,"Rp75.000,00"
1086,Nikon D5500 Kit 18-55mm,https://galaxycamera.id/en/nikon-d5500-kit-18-55mm.html,"Rp8.715.000,00"
1087,Nikon D5300 Kit 18-55mm,https://galaxycamera.id/en/nikon-d5300-kit-18-55mm.html,"Rp6.450.000,00"
1088,Nikon D3400 Kit 18-55mm,https://galaxycamera.id/en/nikon-d3400-kit-18-55mm.html,"Rp6.720.000,00"
1089,Canon EOS 800D Kit EF-S 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-800d-kit-18-55mm-is-stm.html,"Rp12.250.000,00"
1090,Canon EOS 200D Kit 18-55mm Black,https://galaxycamera.id/en/canon-eos-200d-kit-18-55.html,"Rp9.395.000,00"
1091,Lensa Tamron 70-300mm F/4-5.6 Di For Nikon,https://galaxycamera.id/en/lensa-tamron-70-300mm-f-4-5-6-di-for-nikon.html,"Rp1.515.000,00"
1092,Lensa Tamron 70-300mm F/4-5.6 Di For Canon,https://galaxycamera.id/en/lensa-tamron-70-300mm-f-4-5-6-di-for-canon.html,"Rp1.515.000,00"
1093,Sony A6500 Body,https://galaxycamera.id/en/sony-a6500-body-only.html,"Rp16.999.000,00"
1094,Fujifilm X-T20 Kit XC 18-55mm Silver Argent,https://galaxycamera.id/en/fujifilm-x-t20-kit-18-55mm-silver-argent.html,"Rp16.999.000,00"
1095,Fujifilm X-T20 Kit XC 18-55mm Black Noir,https://galaxycamera.id/en/fujifilm-x-t20-kit-xc-18-55mm-black-noir.html,"Rp16.999.000,00"
1096,Fujifilm X-T20 Kit XC 16-50mm Silver,https://galaxycamera.id/en/fujifilm-x-t20-kit-16-50mm-silver.html,"Rp14.499.000,00"
1097,Fujifilm X-A3 Kit 16-50mm Pink,https://galaxycamera.id/en/fujifilm-x-a3-kit-16-50mm-pink.html,"Rp5.799.000,00"
1098,Canon EOS M6 Kit 15-45mm Silver,https://galaxycamera.id/en/canon-eos-m6-silver-kit-15-45mm.html,"Rp10.530.000,00"
1099,Canon EOS M6 Kit 15-45mm Black,https://galaxycamera.id/en/canon-eos-m6-black-kit-15-45mm.html,"Rp10.530.000,00"
1100,Canon EOS M5 Kit 15-45mm,https://galaxycamera.id/en/canon-eos-m5-kit-15-45mm-paket-lengkap.html,"Rp13.875.000,00"
1101,Canon EOS M100 Kit 15-45mm Grey,https://galaxycamera.id/en/canon-eos-m100-grey-kit-15-45mm.html,"Rp6.060.000,00"
1102,Flash Yongnuo YN685 TTL Speedlite For Canon,https://galaxycamera.id/en/flash-yongnuo-yn685-ttl-speedlite-for-canon.html,"Rp1.400.000,00"
1103,Flash Yongnuo YN560-IV Speedlite,https://galaxycamera.id/en/flash-yongnuo-yn560-iv-speedlite.html,"Rp950.000,00"
1104,Flash Yongnuo YN560-II Speedlite,https://galaxycamera.id/en/flash-yongnuo-yn560-ii-speedlite.html,"Rp775.000,00"
1105,Flash Tronic Digilite 380I,https://galaxycamera.id/en/flash-tronic-digilite-380i.html,"Rp650.000,00"
1106,Flash Tronic Digilite 330I,https://galaxycamera.id/en/flash-tronic-digilte-330i.html,"Rp600.000,00"
1107,Flash ATT Neo 530 II,https://galaxycamera.id/en/flash-att-neo-530-ii.html,"Rp750.000,00"
1108,Flash ATT Neo 330,https://galaxycamera.id/en/flash-att-neo-330.html,"Rp600.000,00"
1109,Takara ECO-233A Light Weight Tripod,https://galaxycamera.id/en/tripod-takara-light-weight-eco-233a.html,"Rp268.000,00"
1110,Somita ST-3520 Tripod,https://galaxycamera.id/en/tripod-somita-st-3520.html,"Rp200.000,00"
1111,Kingjoy VT-2500 Tripod,https://galaxycamera.id/en/tripod-kingjoy-vt-2500.html,"Rp1.650.000,00"
1112,GorillaPod Flexibel Small,https://galaxycamera.id/en/gorillapod-flexibel-small-tripod.html,"Rp40.000,00"
1113,GorillaPod Flexibel Medium,https://galaxycamera.id/en/gorillapod-flexibel-medium-tripod.html,"Rp70.000,00"
1114,GorillaPod Flexibel Large,https://galaxycamera.id/en/gorillapod-flexibel-large-tripod.html,"Rp80.000,00"
1115,Memory SDHC Sandisk Ultra 128GB 80mbps,https://galaxycamera.id/en/memory-sdhc-sandisk-ultra-128gb-80mbps.html,"Rp530.000,00"
1116,Memory SDHC Sandisk Ultra 32GB 80mbps,https://galaxycamera.id/en/memory-sandisk-ultra-32gb-80mbps.html,"Rp180.000,00"
1117,Memory SDHC Sandisk EXTREME 64GB 90MB/s,https://galaxycamera.id/en/memory-sdhc-sandisk-extreme-64gb-90mbps.html,"Rp485.000,00"
1118,Memory SDHC Sandisk 8GB CL4,https://galaxycamera.id/en/memory-sdhc-sandisk-8gb-cl4.html,"Rp80.000,00"
1119,Memory SDHC Sandisk 64GB CL4,https://galaxycamera.id/en/memory-sdhc-sandisk-64gb-cl4.html,"Rp300.000,00"
1120,Memory SDHC Sandisk 16GB CL4,https://galaxycamera.id/en/memory-sdhc-sandisk-16gb-cl4.html,"Rp120.000,00"
1121,Memory Micro SD Sandisk Ultra 64GB 48mb/s,https://galaxycamera.id/en/memory-microsdhc-64gb-48mbps.html,"Rp250.000,00"
1122,Memory MicroSD Sandisk Ultra 32GB 80mb/s,https://galaxycamera.id/en/memory-micro-sd-sandisk-ultra-32gb-80mb-s.html,"Rp160.000,00"
1123,Baterai Nikon EN-EL14,https://galaxycamera.id/en/baterai-nikon-en-el14.html,"Rp350.000,00"
1124,Baterai Fujifilm NP-W126,https://galaxycamera.id/en/baterai-fujifilm-np-w126.html,"Rp200.000,00"
1125,Baterai Fujifilm NP-50,https://galaxycamera.id/en/baterai-fujifilm-np-50.html,"Rp200.000,00"
1126,Baterai Fujifilm NP-120,https://galaxycamera.id/en/baterai-fujifilm-np-120.html,"Rp200.000,00"
1127,Baterai Canon NB-4L,https://galaxycamera.id/en/baterai-canon-nb-4l.html,"Rp200.000,00"
1128,Filter UV HOYA Pro 1 Digital 72mm,https://galaxycamera.id/en/filter-uv-hoya-72mm.html,"Rp80.000,00"
1129,Filter UV HOYA Pro 1 Digital 67mm,https://galaxycamera.id/en/filter-uv-hoya-67mm.html,"Rp100.000,00"
1130,Filter UV HOYA Pro 1 Digital 62mm,https://galaxycamera.id/en/filter-uv-hoya-62mm.html,"Rp100.000,00"
1131,Filter UV HOYA Pro1 Digital 58mm,https://galaxycamera.id/en/filter-uv-hoya-58mm.html,"Rp80.000,00"
1132,Filter UV HOYA Pro1 Digital 55mm,https://galaxycamera.id/en/filter-uv-hoya-55mm.html,"Rp60.000,00"
1133,Filter UV HOYA Pro1 Digital 52mm,https://galaxycamera.id/en/filter-uv-hoya-52mm.html,"Rp60.000,00"
1134,Filter UV HOYA Pro 1 Digital 49mm,https://galaxycamera.id/en/filter-uv-hoya-49mm.html,"Rp80.000,00"
1135,Filter UV HOYA Pro 1 Digital 40.5mm,https://galaxycamera.id/en/filter-uv-hoya-40-5mm.html,"Rp80.000,00"
1136,Filter UV Somita 77mm,https://galaxycamera.id/en/filter-uv-somita-77mm.html,"Rp80.000,00"
1137,Filter UV Somita 72mm,https://galaxycamera.id/en/filter-uv-somita-72mm.html,"Rp80.000,00"
1138,Filter UV Kenko Pro 67mm,https://galaxycamera.id/en/filter-uv-kenko-pro-67mm.html,"Rp70.000,00"
1139,Filter UV Kenko Pro 62mm,https://galaxycamera.id/en/filter-uv-kenko-pro-62mm.html,"Rp70.000,00"
1140,Filter UV Kenko Pro 58mm,https://galaxycamera.id/en/filter-uv-kenko-pro-58mm.html,"Rp40.000,00"
1141,Filter UV Kenko Pro 55mm,https://galaxycamera.id/en/filter-uv-kenko-pro-55mm.html,"Rp40.000,00"
1142,Filter UV Kenko Pro 52mm,https://galaxycamera.id/en/filter-uv-kenko-pro-52mm.html,"Rp40.000,00"
1143,Filter UV Kenko Pro 49mm,https://galaxycamera.id/en/filter-uv-kenko-pro-49mm.html,"Rp80.000,00"
1144,Filter UV Kenko Pro 40.5mm,https://galaxycamera.id/en/filter-uv-kenko-pro-40-5.html,"Rp40.000,00"
1145,Lens Hood HB-7 For Nikon 77mm,https://galaxycamera.id/en/lens-hood-hb-7-for-nikon-77mm.html,"Rp80.000,00"
1146,Lens Hood HB-35 For Nikon 72mm,https://galaxycamera.id/en/lens-hood-hb-35-for-nikom-72mm.html,"Rp80.000,00"
1147,Lens Hood HB-32 For Nikon 67mm,https://galaxycamera.id/en/lens-hood-hb-32-for-nikon-67mm.html,"Rp80.000,00"
1148,Lens Hood EW-83H For Canon 77mm,https://galaxycamera.id/en/lens-hood-ew-83h-for-canon-77mm.html,"Rp80.000,00"
1149,Lens Hood EW-83E For Canon 77mm,https://galaxycamera.id/en/lens-hood-ew-83e-for-canon-77mm.html,"Rp80.000,00"
1150,Lens Hood EW-78D For Canon 72mm,https://galaxycamera.id/en/lens-hood-ew-78d-for-canon-72mm.html,"Rp80.000,00"
1151,Lens Hood EW-78B II For Canon 72mm,https://galaxycamera.id/en/lens-hood-ew-78b-ii-for-canon-72mm.html,"Rp100.000,00"
1152,Lens Hood EW-73B For Canon 67mm,https://galaxycamera.id/en/lens-hood-ew-73b-for-canon-67mm.html,"Rp80.000,00"
1153,Fujifilm Instax Mini Paper Twinpack - 20 Lembar,https://galaxycamera.id/en/fujifilm-instax-mini-paper-twinpack-20-lembar.html,"Rp160.000,00"
1154,Fujifilm Instax Mini Paper Motif Shiny Star - 10 Lembar,https://galaxycamera.id/en/fujifilm-instax-mini-paper-motif-shiny-star.html,"Rp95.000,00"
1155,Fujifilm Instax Mini Paper Motif Stripe - 10 Lembar,https://galaxycamera.id/en/fujifilm-instax-mini-paper-motif-stripe-10-lembar.html,"Rp95.000,00"
1156,Fujifilm Instax Mini Paper Motif Comic - 10 Lembar,https://galaxycamera.id/en/fujifilm-instax-mini-paper-motif-comic.html,"Rp95.000,00"
1157,Fujifilm Instax Mini Paper Motif Airmail - 10 Lembar,https://galaxycamera.id/en/fujifilm-instax-mini-paper-motif-airmail-10-lembar.html,"Rp95.000,00"
1158,Fujifilm Instax Share SP-2 Gold,https://galaxycamera.id/en/fujifilm-instax-shaare-sp-2-gold.html,"Rp2.699.000,00"
